Title,Content,URL,Date,Location
Israel is killing Palestinian journalists with “impunity”,“We’ve never seen a conflict where so many journalists have been killed … ever.”,https://www.aljazeera.com/program/quotable/2025/2/13/israel-is-killing-palestinian-journalists-with,13-Feb-25,
At least 25 Palestinians killed by Israeli forces in Jenin this year,"Since a ceasefire in Gaza, Israel has increased the frequency and intensity of its attacks in the occupied West Bank.",https://www.aljazeera.com/news/2025/2/13/at-least-25-palestinians-killed-by-israeli-forces-in-jenin-this-year,13-Feb-25,
Hamas says three captives to be released amid ceasefire deal collapse fears,Hamas says it will release captives according to truce timeline after Israeli violations and fears deal would not hold.,https://www.aljazeera.com/news/2025/2/13/hamas-says-three-captives-to-be-released-amid-ceasefire-deal-collapse-fears,13-Feb-25,
Kuwait apprehends members of international gang after cyberattacks,The group operated from a van to wage cyberattacks on companies and banks and steal sensitive information.,https://www.aljazeera.com/news/2025/2/13/kuwait-apprehends-members-of-international-gang-after-cyberattacks,13-Feb-25,
"Trump’s Gaza ‘plan’: What it is, why it’s unworkable and globally rejected","We examine Trump’s proposal for Gaza, his statements and the responses it has generated.",https://www.aljazeera.com/news/2025/2/13/trumps-gaza-plan-what-it-is-why-its-controversial-and-globally-rejected,13-Feb-25,
Hamas to release three captives Saturday amid ceasefire talks,"Hamas says it will release three captives on Saturday, after concerns of a breakdown in the ceasefire deal.",https://www.aljazeera.com/program/newsfeed/2025/2/13/hamas-to-release-three-captives-saturday-amid-ceasefire-talks,13-Feb-25,
Netanyahu has no “real intention” of keeping ceasefire,Adam Weinstein of the Quincy Institute says Netanyahu never intended to honour the Gaza ceasefire deal.,https://www.aljazeera.com/program/quotable/2025/2/13/netanyahu-has-no-real-intention-of-keeping-ceasefire,13-Feb-25,
What Palestinians in Gaza are saying about a possible return to war,Palestinians brace for war after Israeli leaders said that if captives aren’t released the onslaught will continue.,https://www.aljazeera.com/program/newsfeed/2025/2/13/what-palestinians-in-gaza-are-saying-about-a-possible-return-to-war,13-Feb-25,
"McIlroy spoke to Trump on PGA-LIV deal, says new start needed",Four-time major winner Rory McIlroy says US president can likely smooth a deal for golf following PGA-LIV split.,https://www.aljazeera.com/sports/2025/2/13/mcilroy-spoke-to-trump-on-pga-liv-deal-says-new-start-needed,13-Feb-25,
"Who’s in, who’s out: All the ICC Champions Trophy squads in one place",How have the teams shaped up and who will lead them? All to know about the eight nations competing in the tournament.,https://www.aljazeera.com/sports/2025/2/13/icc-champions-trophy-2025-squads-india-pakistan-and-full-team-lineups,13-Feb-25,
‘I saw him kill people:’ Libya and Italy’s shadowy migrant deals,Italy is accused of releasing Libyan officials wanted on international warrants in return for limiting migrant flows.,https://www.aljazeera.com/features/2025/2/13/i-saw-him-kill-people-libya-and-italys-shadowy-migrant-deals,13-Feb-25,
"Syria FM to join Arab, Western powers at Paris summit to discuss transition",Asaad al-Shaibani is attending a conference expected to address issues including lifting EU sanctions.,https://www.aljazeera.com/news/2025/2/13/syria-fm-to-join-arab-western-powers-at-paris-summit-to-discuss-transition,13-Feb-25,
Rebuilding Gaza: What it would take to win this uphill battle,"Israel’s bombing transformed Gaza into a rubble-strewn disaster zone, complicating efforts to rebuild.",https://www.aljazeera.com/news/2025/2/13/rebuilding-gaza-what-it-would-take-to-win-this-upbhill-battle,13-Feb-25,
"Record number of journalists killed in 2024, Israel mostly responsible: CPJ","The Committee to Protect Journalists said 2024 was the most dangerous year yet for journalists, with 124 people killed.",https://www.aljazeera.com/news/2025/2/13/israel-killed-majority-of-record-number-of-journalists-slain-in-2024-cpj,13-Feb-25,
"Yemen’s Houthis emerge from Gaza war emboldened, and with more enemies","Once a largely local threat, Houthis now challenge Israeli and Western interests, leading to increased focus.",https://www.aljazeera.com/news/2025/2/13/yemens-houthis-emerge-from-gaza-war-emboldened-and-with-more-enemies,13-Feb-25,
"Russia-Ukraine war: List of key events – day 1,085","Here are the key developments on the 1,085th day of Russia’s full-scale invasion of Ukraine.",https://www.aljazeera.com/news/2025/2/13/russia-ukraine-war-list-of-key-events-day-16,13-Feb-25,
"As Modi meets Trump, can he get India tariff waivers, Iran respite?","Tariffs, deportations and a brewing storm over Iran could unsettle ties held together by shared concerns over China.",https://www.aljazeera.com/news/2025/2/13/as-modi-meets-trump-can-he-get-india-tariff-waivers-iran-respite,13-Feb-25,
Updates: Israel says Hamas must release three living captives on Saturday,"These were the updates on the Gaza ceasefire and Israel’s attacks on the occupied West Bank for Thursday, February 13.",https://www.aljazeera.com/news/liveblog/2025/2/13/live-positive-signals-for-israeli-captives-as-more-aid-enters-gaza,13-Feb-25,
Hamas delegation in Egypt as mediators push to maintain Gaza ceasefire,"Fragile ceasefire appears strained, with Hamas saying it will not bow down to threats from Israel and the US.",https://www.aljazeera.com/news/2025/2/12/hamas-delegation-in-egypt-as-mediators-push-to-maintain-gaza-ceasefire,12-Feb-25,
Kamal Adwan’s detained director alleges torture by Israeli authorities,Lawyers for Kamal Adwan Hospital’s Dr. Hussam Abu Safia had their first contact with the director.,https://www.aljazeera.com/program/newsfeed/2025/2/12/kamal-adwans-detained-director-alleges-torture-by-israeli-authorities,12-Feb-25,
"Syria’s leader, Russia’s Putin make first contact since al-Assad’s fall",Statements of support have been exchanged in al-Sharaa’s first phone call with Russian president since taking power.,https://www.aljazeera.com/news/2025/2/12/syrias-leader-russias-putin-make-first-contact-since-al-assads-fall,12-Feb-25,
"Gaza hospital chief Abu Safia ‘detained, tortured’ in Israeli jail",The 51-year-old Hussam Abu Safia was detained by the Israeli army from Gaza in December.,https://www.aljazeera.com/news/2025/2/12/gaza-hospital-chief-abu-safia-tortured-in-israeli-jail-lawyer,12-Feb-25,
Art as survival: Gaza’s creators transform pain into protest,"Amid Israel’s scorched earth campaign in Gaza, young artists are trying to turn pain into hope.",https://www.aljazeera.com/features/2025/2/12/art-as-survival-gazas-creators-transform-pain-into-protest,12-Feb-25,
Palestinian mother returns to destroyed home in North Gaza,This is the moment a Palestinian mother broke down as she returned to her home in North Gaza without her husband.,https://www.aljazeera.com/program/newsfeed/2025/2/12/palestinian-mother-returns-to-destroyed-home-in-north,12-Feb-25,
"Egypt, Jordan, and the US aid game","Forced to choose between aid cuts and taking displaced Palestinians, Egypt and Jordan may look for aid elsewhere.",https://www.aljazeera.com/news/2025/2/12/egypt-jordan-and-the-us-aid-game,12-Feb-25,
"Amid deadly raids, Israeli army orders evacuation of another West Bank camp",Israeli army storms Nur Shams camp as it continues three-week ‘open war against existence of Palestinian people’.,https://www.aljazeera.com/news/2025/2/12/israeli-military-orders-evacuation-of-west-banks-nur-shams-camp,12-Feb-25,
"‘Palestinians cannot be transferred’ from Gaza, Jordanian FM says",Foreign Minister Ayman Safadi tells Al Jazeera that Jordan remains opposed to Trump’s Gaza takeover plan.,https://www.aljazeera.com/news/2025/2/12/palestinians-cannot-be-transferred-from-gaza-jordanian-fm-says,12-Feb-25,
Arab League chief warns of regional instability over Trump’s Gaza plan,Arab League chief rejects US President Trump’s plan to ethnically cleanse Gaza of Palestinians.,https://www.aljazeera.com/program/newsfeed/2025/2/12/arab-league-chief-warns-of-regional-instability-over-trumps-gaza-plan,12-Feb-25,
How Trump took an Israeli idea and presented it as his own,The US president’s full endorsement of Israeli war crimes builds on the decades-old Western policy of Israeli impunity.,https://www.aljazeera.com/opinions/2025/2/12/how-trump-took-an-israeli-idea-and-presented-it-as-his-own,12-Feb-25,
Netanyahu threatens to resume Gaza war within days,Israeli prime minister Benjamin Netanyahu says he will end the ceasefire in Gaza if all captives are not released.,https://www.aljazeera.com/program/newsfeed/2025/2/12/netanyahu-threatens-to-resume-gaza-war-within-days,12-Feb-25,
"Full match schedule, format, teams ahead of the ICC Champions Trophy 2025","All you need to know about the groups, format, fixtures, match start times and venues for the tournament.",https://www.aljazeera.com/sports/2025/2/12/icc-champions-trophy-2025-schedule-matches-start-time-india-vs-pakistan,12-Feb-25,
Minister in Libya’s national unity government injured in gun attack on car,UN-recognised government condemns assassination attempt targeting Minister of State for Cabinet Affairs Adel Jumaa.,https://www.aljazeera.com/news/2025/2/12/minister-in-libyas-national-unity-government-injured-in-gun-attack-on-car,12-Feb-25,
Trump fails to rule out Israeli annexation of the occupied West Bank,US President Donald Trump refused to guarantee that Israel will not annex the occupied West Bank.,https://www.aljazeera.com/program/newsfeed/2025/2/12/trump-fails-to-rule-out-israeli-annexation-of-the-occupied-west-bank,12-Feb-25,
Nathan Thrall confronts Israel’s occupation,"Pulitzer Prize winner Nathan Thrall talks about Israel, Gaza, the West Bank and Jerusalem.",https://www.aljazeera.com/program/centre-stage/2025/2/12/cs-nathan-thrall-full-110225,12-Feb-25,
Netanyahu “looking for excuse [to] restart war” in Gaza,"Khaled Elgindy, talks about Trump’s statement that, that, unless Hamas returns all Israeli captives by Feb 15, “all hell",https://www.aljazeera.com/program/quotable/2025/2/12/qt-khaled-elgindy-110225,12-Feb-25,
‘Go forward’: Iran’s Khamenei urges military growth amid Trump threats,"Trump has suggested using force to stop Iran’s nuclear programme, in statements condemned by Tehran at UN.",https://www.aljazeera.com/news/2025/2/12/iran-denounces-reckless-trump-remarks-on-nuclear-deal,12-Feb-25,
"North Korea condemns Trump’s Gaza plan as ‘slaughter, robbery’",North Korea has called for the US to stop ‘encroaching upon the dignity and sovereignty’ of the Palestinian people.,https://www.aljazeera.com/news/2025/2/12/north-korea-condemns-trumps-gaza-takeover-plan-as-slaughter-robbery,12-Feb-25,
The Take: What fallout does Jordan face from Trump’s Gaza plan?,Can the king of Jordan stand up to the US and stand for millions of Palestinians in Gaza?,https://www.aljazeera.com/podcasts/2025/2/12/the-take-what-fallout-does-jordan-face-from-trumps-gaza-plan,12-Feb-25,
Updates: Israel threatens ‘new war’ as Gaza ceasefire collapse fears grow,Palestinians in Gaza condemn Israel for threatening to restart the war if Hamas does not release all captives.,https://www.aljazeera.com/news/liveblog/2025/2/12/live-trump-says-us-will-take-gaza-un-estimates-53bn-needed-to-rebuild,12-Feb-25,
"Key takeaways from meeting between Trump, Jordan’s King Abdullah",The focus of the meeting was Trump’s plan that the US take over Gaza and Palestinians be displaced to Jordan and Egypt.,https://www.aljazeera.com/news/2025/2/11/key-takeaways-from-the-meeting-with-donald-trump-and-jordans-king-abdullah,11-Feb-25,
Palestinian father reunites with his lost baby after a year of war,A father was able to reunite with his lost son after a family took him in and ensured his survival during the Gaza war.,https://www.aljazeera.com/program/newsfeed/2025/2/11/palestinian-father-reunites-with-his-lost-baby-after-a-year-of-war,11-Feb-25,
"Joy in Israel, restrictions in Palestine for released captives, prisoners","In Israel, released captives are welcomed with joy; in Palestine, celebrations are banned.",https://www.aljazeera.com/news/2025/2/11/joy-in-israel-restrictions-in-palestine-for-released-captives-prisoners,11-Feb-25,
Trump hosts Jordan’s King Abdullah II after Gaza ‘take over’ plan,"President Donald Trump met Jordan’s King Abdullah II at the White House, pressing him to take in Palestinians from Gaza.",https://www.aljazeera.com/program/newsfeed/2025/2/11/trump-hosts-jordans-king-abdullah-ii-after-gaza-take-over-plan,11-Feb-25,
Yemen’s Houthis warn they are ready to attack Israel if Gaza war resumes,"Announcement comes after Hamas said it would pause release of captives, citing Israeli violations of ceasefire.",https://www.aljazeera.com/news/2025/2/11/yemens-houthis-warn-they-are-ready-to-attack-israel-if-gaza-war-resumes,11-Feb-25,
Who will Israelis blame if the Gaza ceasefire breaks down?,"Hamas announces that the release of captives held in Gaza will be suspended, citing Israeli violations.",https://www.aljazeera.com/news/2025/2/11/who-will-israelis-blame-if-the-gaza-ceasefire-breaks-down,11-Feb-25,
Netanyahu threatens to resume Gaza war if captives not released,The ceasefire has been called into question as Hamas accuses Israel of violating key provisions of the agreement.,https://www.aljazeera.com/news/2025/2/11/netanyahu-threatens-to-resume-israels-war-on-gaza-if-captives-not-released,11-Feb-25,
